link,Correlation
"=HYPERLINK(""https://stackoverflow.com/q/8657698"", ""8657698"")",0.3295454545454545
"=HYPERLINK(""https://stackoverflow.com/q/9139207"", ""9139207"")",0.4420289855072464
"=HYPERLINK(""https://stackoverflow.com/q/10930561"", ""10930561"")",0.3406593406593407
"=HYPERLINK(""https://stackoverflow.com/q/15919715"", ""15919715"")",0.2723577235772358
"=HYPERLINK(""https://stackoverflow.com/q/16911661"", ""16911661"")",0.40983606557377045
"=HYPERLINK(""https://stackoverflow.com/q/20089789"", ""20089789"")",0.4627831715210356
"=HYPERLINK(""https://stackoverflow.com/q/22156204"", ""22156204"")",0.35135135135135137
"=HYPERLINK(""https://stackoverflow.com/q/30003533"", ""30003533"")",0.45787545787545797
"=HYPERLINK(""https://stackoverflow.com/q/34823823"", ""34823823"")",0.4219409282700422
"=HYPERLINK(""https://stackoverflow.com/q/37816734"", ""37816734"")",0.26460481099656363
"=HYPERLINK(""https://stackoverflow.com/q/37916645"", ""37916645"")",0.6747967479674798
"=HYPERLINK(""https://stackoverflow.com/q/38194847"", ""38194847"")",0.3380952380952381
"=HYPERLINK(""https://stackoverflow.com/q/38264023"", ""38264023"")",0.3924731182795699
"=HYPERLINK(""https://stackoverflow.com/q/38434097"", ""38434097"")",0.4463768115942029
"=HYPERLINK(""https://stackoverflow.com/q/38699998"", ""38699998"")",0.4606365159128978
"=HYPERLINK(""https://stackoverflow.com/q/41036556"", ""41036556"")",0.3803680981595092
"=HYPERLINK(""https://stackoverflow.com/q/41345102"", ""41345102"")",0.5569620253164558
"=HYPERLINK(""https://stackoverflow.com/q/41679881"", ""41679881"")",0.6580086580086582
"=HYPERLINK(""https://stackoverflow.com/q/41733883"", ""41733883"")",0.302405498281787
"=HYPERLINK(""https://stackoverflow.com/q/41813166"", ""41813166"")",0.35968379446640314
"=HYPERLINK(""https://stackoverflow.com/q/41920583"", ""41920583"")",0.7246376811594203
"=HYPERLINK(""https://stackoverflow.com/q/42483638"", ""42483638"")",0.39944903581267227
"=HYPERLINK(""https://stackoverflow.com/q/42900540"", ""42900540"")",0.4136904761904763
"=HYPERLINK(""https://stackoverflow.com/q/42914503"", ""42914503"")",0.38755020080321284
"=HYPERLINK(""https://stackoverflow.com/q/43529651"", ""43529651"")",0.3615023474178405
"=HYPERLINK(""https://stackoverflow.com/q/43612228"", ""43612228"")",0.28205128205128205
"=HYPERLINK(""https://stackoverflow.com/q/43919778"", ""43919778"")",0.2887596899224806
"=HYPERLINK(""https://stackoverflow.com/q/43924709"", ""43924709"")",0.4875621890547264
"=HYPERLINK(""https://stackoverflow.com/q/44267227"", ""44267227"")",0.7553516819571865
"=HYPERLINK(""https://stackoverflow.com/q/44442208"", ""44442208"")",0.4590163934426229
"=HYPERLINK(""https://stackoverflow.com/q/44710543"", ""44710543"")",0.42045454545454536
"=HYPERLINK(""https://stackoverflow.com/q/44879191"", ""44879191"")",0.3275862068965517
"=HYPERLINK(""https://stackoverflow.com/q/44956629"", ""44956629"")",0.5890410958904109
"=HYPERLINK(""https://stackoverflow.com/q/45145338"", ""45145338"")",0.44425287356321846
"=HYPERLINK(""https://stackoverflow.com/q/45195523"", ""45195523"")",0.5321100917431193
"=HYPERLINK(""https://stackoverflow.com/q/45380713"", ""45380713"")",0.5077262693156733
"=HYPERLINK(""https://stackoverflow.com/q/45470211"", ""45470211"")",0.34963768115942023
"=HYPERLINK(""https://stackoverflow.com/q/45711200"", ""45711200"")",0.36477987421383645
"=HYPERLINK(""https://stackoverflow.com/q/45740520"", ""45740520"")",0.7333333333333334
"=HYPERLINK(""https://stackoverflow.com/q/45933300"", ""45933300"")",0.49019607843137264
"=HYPERLINK(""https://stackoverflow.com/q/46289453"", ""46289453"")",0.20055325034578153
"=HYPERLINK(""https://stackoverflow.com/q/46336305"", ""46336305"")",0.2948717948717949
"=HYPERLINK(""https://stackoverflow.com/q/46340789"", ""46340789"")",0.42424242424242425
"=HYPERLINK(""https://stackoverflow.com/q/46550925"", ""46550925"")",0.5632183908045978
"=HYPERLINK(""https://stackoverflow.com/q/46565154"", ""46565154"")",0.6833333333333333
"=HYPERLINK(""https://stackoverflow.com/q/46600731"", ""46600731"")",0.4666666666666666
"=HYPERLINK(""https://stackoverflow.com/q/46614237"", ""46614237"")",0.3091397849462365
"=HYPERLINK(""https://stackoverflow.com/q/46636237"", ""46636237"")",0.46341463414634154
"=HYPERLINK(""https://stackoverflow.com/q/46966587"", ""46966587"")",0.3825136612021858
"=HYPERLINK(""https://stackoverflow.com/q/47178968"", ""47178968"")",0.4174757281553399
"=HYPERLINK(""https://stackoverflow.com/q/47189669"", ""47189669"")",0.38181818181818183
"=HYPERLINK(""https://stackoverflow.com/q/47236477"", ""47236477"")",0.26817042606516295
"=HYPERLINK(""https://stackoverflow.com/q/47515082"", ""47515082"")",0.4487179487179488
"=HYPERLINK(""https://stackoverflow.com/q/47520197"", ""47520197"")",0.5021097046413502
"=HYPERLINK(""https://stackoverflow.com/q/48324549"", ""48324549"")",0.4692307692307693
"=HYPERLINK(""https://stackoverflow.com/q/48342522"", ""48342522"")",0.3880597014925373
