,Prob,Word
0,0.0607475019880372,field
1,0.058188984545171664,tabl
2,0.034609134598762234,form
3,0.030494761954154133,select
4,0.028835183072295406,datasourc
5,0.028039968191404765,item
6,0.025619748988694117,display
7,0.02160910002420219,model
8,0.020433564982885594,column
9,0.020260692182691976,option
10,0.0197074992220724,relat
11,0.019569200981917504,valu
12,0.01943090274176261,filter
13,0.01763302561974899,date
14,0.017529301939632817,text
15,0.016837810738858348,dropdown
16,0.015627701137503024,screen
17,0.015593126577464303,row
18,0.013449503855063443,sharepoint
19,0.013069183694637486,bind
20,0.012688863534211527,sourc
21,0.011997372333437057,base
22,0.010683539051965564,box
23,0.010199495211423435,collect
24,0.010164920651384711,calcul
25,0.009680876810842582,label
26,0.009438854890571518,galleri
27,0.007917574248867684,submit
28,0.0077447014486740655,show
29,0.007710126888635342,store
