,Prob,Word
0,0.08935116394254582,form
1,0.053789004457652306,button
2,0.042892521050024765,save
3,0.03576027736503219,record
4,0.027835562159484895,edit
5,0.027439326399207528,click
6,0.024764735017335313,field
7,0.022486379395740465,action
8,0.022090143635463102,submit
9,0.02109955423476969,creat
10,0.017830609212481426,approv
11,0.01644378405151065,updat
12,0.012877662209014363,add
13,0.012679544328875681,custom
14,0.012283308568598316,view
15,0.012184249628528975,mode
16,0.01099554234769688,activ
17,0.010797424467558197,popup
18,0.009014363546310054,automat
19,0.009014363546310054,fill
20,0.008717186726102031,enter
21,0.008221892025755325,open
22,0.008023774145616641,chang
23,0.008023774145616641,default
24,0.008023774145616641,select
25,0.00782565626547796,manual
26,0.007627538385339277,inform
27,0.0070331847449232295,templat
28,0.0070331847449232295,entri
29,0.006934125804853888,link
