link,Correlation
"=HYPERLINK(""https://stackoverflow.com/q/980932"", ""980932"")",0.7848051501302274
"=HYPERLINK(""https://stackoverflow.com/q/3700594"", ""3700594"")",0.258806086537179
"=HYPERLINK(""https://stackoverflow.com/q/4556252"", ""4556252"")",0.38410350927838094
"=HYPERLINK(""https://stackoverflow.com/q/7304006"", ""7304006"")",0.4076008781891134
"=HYPERLINK(""https://stackoverflow.com/q/7679733"", ""7679733"")",0.2701692321202312
"=HYPERLINK(""https://stackoverflow.com/q/7699717"", ""7699717"")",0.27830602560658974
"=HYPERLINK(""https://stackoverflow.com/q/8005085"", ""8005085"")",0.7789360469926366
"=HYPERLINK(""https://stackoverflow.com/q/8123314"", ""8123314"")",0.4167417925024416
"=HYPERLINK(""https://stackoverflow.com/q/9054254"", ""9054254"")",0.4139861576588723
"=HYPERLINK(""https://stackoverflow.com/q/9372228"", ""9372228"")",0.5254668288626348
"=HYPERLINK(""https://stackoverflow.com/q/9391137"", ""9391137"")",0.5192672667051441
"=HYPERLINK(""https://stackoverflow.com/q/9802779"", ""9802779"")",0.41233505981008767
"=HYPERLINK(""https://stackoverflow.com/q/9959449"", ""9959449"")",0.6282212099205562
"=HYPERLINK(""https://stackoverflow.com/q/9980294"", ""9980294"")",0.6826293646815814
"=HYPERLINK(""https://stackoverflow.com/q/10170940"", ""10170940"")",0.6209237822750697
"=HYPERLINK(""https://stackoverflow.com/q/10673123"", ""10673123"")",0.5819486445766808
"=HYPERLINK(""https://stackoverflow.com/q/10761717"", ""10761717"")",0.3521568627450981
"=HYPERLINK(""https://stackoverflow.com/q/10784169"", ""10784169"")",0.31301224193381044
"=HYPERLINK(""https://stackoverflow.com/q/11352675"", ""11352675"")",0.6840855839191022
"=HYPERLINK(""https://stackoverflow.com/q/11698968"", ""11698968"")",0.25613793837301146
"=HYPERLINK(""https://stackoverflow.com/q/11718933"", ""11718933"")",0.5866013071895424
"=HYPERLINK(""https://stackoverflow.com/q/12020334"", ""12020334"")",0.4789785681714546
