,link,qa,Dominant Topic,Correlation
0,"=HYPERLINK(""https://stackoverflow.com/q/326366"", ""326366"")",q,13,0.4035248377353641
1,"=HYPERLINK(""https://stackoverflow.com/q/359717"", ""359717"")",q,10,0.3569326185220225
2,"=HYPERLINK(""https://stackoverflow.com/q/544097"", ""544097"")",q,13,0.713070213070213
3,"=HYPERLINK(""https://stackoverflow.com/q/980932"", ""980932"")",q,0,0.7317555650888983
4,"=HYPERLINK(""https://stackoverflow.com/q/1236439"", ""1236439"")",q,11,0.3598859608568346
5,"=HYPERLINK(""https://stackoverflow.com/q/1258834"", ""1258834"")",q,0,0.27114209710894793
6,"=HYPERLINK(""https://stackoverflow.com/q/2022549"", ""2022549"")",q,6,0.38856295427137316
7,"=HYPERLINK(""https://stackoverflow.com/q/2377082"", ""2377082"")",q,13,0.4256373256373257
8,"=HYPERLINK(""https://stackoverflow.com/q/2566385"", ""2566385"")",q,9,0.42401141743247
9,"=HYPERLINK(""https://stackoverflow.com/q/2615337"", ""2615337"")",q,13,0.30448412698412697
10,"=HYPERLINK(""https://stackoverflow.com/q/3016015"", ""3016015"")",q,13,0.7449695366362034
11,"=HYPERLINK(""https://stackoverflow.com/q/3578981"", ""3578981"")",q,13,0.6379711906027695
12,"=HYPERLINK(""https://stackoverflow.com/q/3700594"", ""3700594"")",q,0,0.42975665376421524
13,"=HYPERLINK(""https://stackoverflow.com/q/3906522"", ""3906522"")",q,0,0.2812953782985329
14,"=HYPERLINK(""https://stackoverflow.com/q/3990732"", ""3990732"")",q,10,0.5423630820981815
15,"=HYPERLINK(""https://stackoverflow.com/q/4432075"", ""4432075"")",q,2,0.6065815904525582
16,"=HYPERLINK(""https://stackoverflow.com/q/4439797"", ""4439797"")",q,2,0.582175383814728
17,"=HYPERLINK(""https://stackoverflow.com/q/4556252"", ""4556252"")",q,0,0.5142123878536922
18,"=HYPERLINK(""https://stackoverflow.com/q/4598926"", ""4598926"")",q,1,0.29570150207734097
19,"=HYPERLINK(""https://stackoverflow.com/q/4804623"", ""4804623"")",q,0,0.5591478696741856
20,"=HYPERLINK(""https://stackoverflow.com/q/5552901"", ""5552901"")",q,0,0.5134116937914407
21,"=HYPERLINK(""https://stackoverflow.com/q/6580311"", ""6580311"")",q,2,0.36957046332046334
22,"=HYPERLINK(""https://stackoverflow.com/q/6645196"", ""6645196"")",q,2,0.49172971369233054
23,"=HYPERLINK(""https://stackoverflow.com/q/7048854"", ""7048854"")",q,3,0.6454405028230531
24,"=HYPERLINK(""https://stackoverflow.com/q/7304006"", ""7304006"")",q,0,0.3632563620962693
25,"=HYPERLINK(""https://stackoverflow.com/q/7383641"", ""7383641"")",q,3,0.34469791406964184
26,"=HYPERLINK(""https://stackoverflow.com/q/7679733"", ""7679733"")",q,0,0.3256295316480502
27,"=HYPERLINK(""https://stackoverflow.com/q/7699717"", ""7699717"")",q,0,0.33991673172001047
28,"=HYPERLINK(""https://stackoverflow.com/q/7839597"", ""7839597"")",q,10,0.4444614755773554
29,"=HYPERLINK(""https://stackoverflow.com/q/8005085"", ""8005085"")",q,0,0.8030655519205138
30,"=HYPERLINK(""https://stackoverflow.com/q/8040701"", ""8040701"")",q,3,0.7301060542210984
31,"=HYPERLINK(""https://stackoverflow.com/q/8067099"", ""8067099"")",q,3,0.3498130401406533
32,"=HYPERLINK(""https://stackoverflow.com/q/8123314"", ""8123314"")",q,0,0.49258168330333285
33,"=HYPERLINK(""https://stackoverflow.com/q/8430681"", ""8430681"")",q,3,0.631892649964939
34,"=HYPERLINK(""https://stackoverflow.com/q/8430696"", ""8430696"")",q,3,0.772454898960923
35,"=HYPERLINK(""https://stackoverflow.com/q/8522884"", ""8522884"")",q,0,0.4119728403024114
36,"=HYPERLINK(""https://stackoverflow.com/q/8640940"", ""8640940"")",q,13,0.6823783401711766
37,"=HYPERLINK(""https://stackoverflow.com/q/8657698"", ""8657698"")",q,3,0.2627229585992473
38,"=HYPERLINK(""https://stackoverflow.com/q/8980486"", ""8980486"")",q,9,0.3572346086796953
39,"=HYPERLINK(""https://stackoverflow.com/q/9041860"", ""9041860"")",q,4,0.6659501763668432
40,"=HYPERLINK(""https://stackoverflow.com/q/9054254"", ""9054254"")",q,0,0.4808262869010534
41,"=HYPERLINK(""https://stackoverflow.com/q/9076585"", ""9076585"")",q,1,0.3558870805706249
42,"=HYPERLINK(""https://stackoverflow.com/q/9139207"", ""9139207"")",q,10,0.29090730942582793
43,"=HYPERLINK(""https://stackoverflow.com/q/9168994"", ""9168994"")",q,13,0.3843756386674842
44,"=HYPERLINK(""https://stackoverflow.com/q/9187799"", ""9187799"")",q,3,0.7664703874381295
45,"=HYPERLINK(""https://stackoverflow.com/q/9257823"", ""9257823"")",q,3,0.30370826491516145
46,"=HYPERLINK(""https://stackoverflow.com/q/9372228"", ""9372228"")",q,0,0.5328483245149913
47,"=HYPERLINK(""https://stackoverflow.com/q/9391137"", ""9391137"")",q,0,0.5845192483123518
48,"=HYPERLINK(""https://stackoverflow.com/q/9481841"", ""9481841"")",q,11,0.31067588325652845
49,"=HYPERLINK(""https://stackoverflow.com/q/9588748"", ""9588748"")",q,1,0.6819852358774515
50,"=HYPERLINK(""https://stackoverflow.com/q/9766725"", ""9766725"")",q,1,0.498152709359606
51,"=HYPERLINK(""https://stackoverflow.com/q/9802779"", ""9802779"")",q,0,0.4271082734769887
52,"=HYPERLINK(""https://stackoverflow.com/q/9959449"", ""9959449"")",q,0,0.5819149614330337
53,"=HYPERLINK(""https://stackoverflow.com/q/9980294"", ""9980294"")",q,0,0.797071191660744
54,"=HYPERLINK(""https://stackoverflow.com/q/10042002"", ""10042002"")",q,2,0.3455026455026455
55,"=HYPERLINK(""https://stackoverflow.com/q/10152372"", ""10152372"")",q,0,0.31804103755323265
56,"=HYPERLINK(""https://stackoverflow.com/q/10170940"", ""10170940"")",q,0,0.6912647537647538
57,"=HYPERLINK(""https://stackoverflow.com/q/10215293"", ""10215293"")",q,7,0.41239840724376803
58,"=HYPERLINK(""https://stackoverflow.com/q/10247749"", ""10247749"")",q,9,0.49418351815612094
59,"=HYPERLINK(""https://stackoverflow.com/q/10476572"", ""10476572"")",q,5,0.262489824989825
60,"=HYPERLINK(""https://stackoverflow.com/q/10557731"", ""10557731"")",q,0,0.33100104030336586
61,"=HYPERLINK(""https://stackoverflow.com/q/10586848"", ""10586848"")",q,0,0.3976222349716324
62,"=HYPERLINK(""https://stackoverflow.com/q/10673123"", ""10673123"")",q,0,0.5686563381174159
63,"=HYPERLINK(""https://stackoverflow.com/q/10690115"", ""10690115"")",q,0,0.37344145387623645
64,"=HYPERLINK(""https://stackoverflow.com/q/10761717"", ""10761717"")",q,0,0.5378174603174604
65,"=HYPERLINK(""https://stackoverflow.com/q/10774183"", ""10774183"")",q,13,0.6231939813627425
66,"=HYPERLINK(""https://stackoverflow.com/q/10784169"", ""10784169"")",q,0,0.3687881319460267
67,"=HYPERLINK(""https://stackoverflow.com/q/10898993"", ""10898993"")",q,1,0.41876557785648694
68,"=HYPERLINK(""https://stackoverflow.com/q/10919857"", ""10919857"")",q,8,0.3664477285166941
