,Prob,Word
0,0.04530783506818365,field
1,0.04038570160574518,form
2,0.020495440974743807,text
3,0.020213023480997336,item
4,0.01755022996853062,screen
5,0.01690470426853869,save
6,0.01577503429355281,column
7,0.015734688937303315,button
8,0.01569434358105382,sharepoint
9,0.015452271443556846,variabl
10,0.014080529331073994,select
11,0.013757766481078028,input
12,0.013677075768579036,valu
13,0.01157911724360526,display
14,0.011458081174856773,updat
15,0.01101428225611232,collect
16,0.01101428225611232,galleri
17,0.010570483337367868,properti
18,0.009198741224885015,submit
19,0.008956669087388042,im
20,0.008714596949891068,box
21,0.008149761962398128,label
22,0.008109416606148633,chang
23,0.007988380537400145,entiti
24,0.007988380537400145,edit
25,0.007262164124909223,approv
26,0.0072218187686597275,lookup
27,0.007141128056160736,control
28,0.0069394012749132575,default
29,0.006778019849915275,formula
