,link,qa,Dominant Topic,Correlation
0,"=HYPERLINK(""https://stackoverflow.com/q/326366"", ""326366"")",q,6,0.3722870381066061
1,"=HYPERLINK(""https://stackoverflow.com/q/359717"", ""359717"")",q,6,0.3288123167155425
2,"=HYPERLINK(""https://stackoverflow.com/q/544097"", ""544097"")",q,3,0.5028941096356827
3,"=HYPERLINK(""https://stackoverflow.com/q/980932"", ""980932"")",q,8,0.7317746755949002
4,"=HYPERLINK(""https://stackoverflow.com/q/1236439"", ""1236439"")",q,10,0.3379280610987928
5,"=HYPERLINK(""https://stackoverflow.com/q/1258834"", ""1258834"")",q,8,0.4324728769173214
6,"=HYPERLINK(""https://stackoverflow.com/q/2022549"", ""2022549"")",q,0,0.39961470373841507
7,"=HYPERLINK(""https://stackoverflow.com/q/2377082"", ""2377082"")",q,6,0.6460531238309016
8,"=HYPERLINK(""https://stackoverflow.com/q/2566385"", ""2566385"")",q,2,0.5489036708548903
9,"=HYPERLINK(""https://stackoverflow.com/q/2615337"", ""2615337"")",q,3,0.3825330225330225
10,"=HYPERLINK(""https://stackoverflow.com/q/3016015"", ""3016015"")",q,6,0.47251344407742507
11,"=HYPERLINK(""https://stackoverflow.com/q/3578981"", ""3578981"")",q,3,0.734706502778792
12,"=HYPERLINK(""https://stackoverflow.com/q/3700594"", ""3700594"")",q,8,0.4466757839679455
13,"=HYPERLINK(""https://stackoverflow.com/q/3906522"", ""3906522"")",q,2,0.3382885458357157
14,"=HYPERLINK(""https://stackoverflow.com/q/3990732"", ""3990732"")",q,6,0.683651026392962
15,"=HYPERLINK(""https://stackoverflow.com/q/4432075"", ""4432075"")",q,3,0.751019511889077
16,"=HYPERLINK(""https://stackoverflow.com/q/4439797"", ""4439797"")",q,3,0.49317666460523596
17,"=HYPERLINK(""https://stackoverflow.com/q/4556252"", ""4556252"")",q,8,0.5140368026615905
18,"=HYPERLINK(""https://stackoverflow.com/q/4598926"", ""4598926"")",q,10,0.29271841589169356
19,"=HYPERLINK(""https://stackoverflow.com/q/4804623"", ""4804623"")",q,8,0.5478535353535354
20,"=HYPERLINK(""https://stackoverflow.com/q/5552901"", ""5552901"")",q,8,0.5696735696735696
21,"=HYPERLINK(""https://stackoverflow.com/q/6580311"", ""6580311"")",q,2,0.6204875535375004
22,"=HYPERLINK(""https://stackoverflow.com/q/6645196"", ""6645196"")",q,2,0.4146362763077461
23,"=HYPERLINK(""https://stackoverflow.com/q/7048854"", ""7048854"")",q,1,0.5504312435418907
24,"=HYPERLINK(""https://stackoverflow.com/q/7304006"", ""7304006"")",q,2,0.3974336387127084
25,"=HYPERLINK(""https://stackoverflow.com/q/7383641"", ""7383641"")",q,1,0.35150192597001106
26,"=HYPERLINK(""https://stackoverflow.com/q/7679733"", ""7679733"")",q,8,0.31917817632103346
27,"=HYPERLINK(""https://stackoverflow.com/q/7699717"", ""7699717"")",q,8,0.32106782106782117
28,"=HYPERLINK(""https://stackoverflow.com/q/7839597"", ""7839597"")",q,6,0.5440270810391941
29,"=HYPERLINK(""https://stackoverflow.com/q/8005085"", ""8005085"")",q,8,0.7377039627039628
30,"=HYPERLINK(""https://stackoverflow.com/q/8040701"", ""8040701"")",q,1,0.5318090754983958
31,"=HYPERLINK(""https://stackoverflow.com/q/8067099"", ""8067099"")",q,1,0.2842074973705622
32,"=HYPERLINK(""https://stackoverflow.com/q/8123314"", ""8123314"")",q,8,0.3544418544418545
33,"=HYPERLINK(""https://stackoverflow.com/q/8430681"", ""8430681"")",q,1,0.6832252877028995
34,"=HYPERLINK(""https://stackoverflow.com/q/8430696"", ""8430696"")",q,1,0.6649831649831649
35,"=HYPERLINK(""https://stackoverflow.com/q/8522884"", ""8522884"")",q,8,0.6409209702153396
36,"=HYPERLINK(""https://stackoverflow.com/q/8640940"", ""8640940"")",q,3,0.6699924582421524
37,"=HYPERLINK(""https://stackoverflow.com/q/8657698"", ""8657698"")",q,6,0.39361564361564366
38,"=HYPERLINK(""https://stackoverflow.com/q/8980486"", ""8980486"")",q,2,0.42708102927081026
