,Prob,Word
0,0.059642953746280765,select
1,0.05206924533405464,item
2,0.03969434676764944,button
3,0.03962672437111171,option
4,0.038274276440357045,valu
5,0.036042737354611845,chang
6,0.03563700297538545,properti
7,0.03293210711387612,dropdown
8,0.03056532323505545,screen
9,0.027792804977008385,variabl
10,0.02583175547741412,field
11,0.019340005409791722,action
12,0.01846091425480119,galleri
13,0.01643224235866919,display
14,0.014200703272923993,default
15,0.01332161211793346,show
16,0.01251014335948066,navig
17,0.012172031376791993,box
18,0.011360562618339193,formula
19,0.01129294022180146,control
20,0.010278604273735462,drop
21,0.009872869894509062,popul
22,0.008249932377603462,bind
23,0.008182309981065729,menu
24,0.007979442791452528,checkbox
25,0.007844197998377062,visibl
26,0.007641330808763862,choos
27,0.007438463619150662,base
28,0.007303218826075196,popup
29,0.006897484446848796,state
