,link,qa,Dominant Topic,Correlation
0,"=HYPERLINK(""https://stackoverflow.com/q/326366"", ""326366"")",q,7,0.32806401249024203
1,"=HYPERLINK(""https://stackoverflow.com/q/359717"", ""359717"")",q,7,0.4968671679197994
2,"=HYPERLINK(""https://stackoverflow.com/q/544097"", ""544097"")",q,2,0.5516147635524798
3,"=HYPERLINK(""https://stackoverflow.com/q/980932"", ""980932"")",q,8,0.7200115340253749
4,"=HYPERLINK(""https://stackoverflow.com/q/1236439"", ""1236439"")",q,3,0.305805243445693
5,"=HYPERLINK(""https://stackoverflow.com/q/1258834"", ""1258834"")",q,8,0.3228500355366027
6,"=HYPERLINK(""https://stackoverflow.com/q/2022549"", ""2022549"")",q,0,0.4261678543151227
7,"=HYPERLINK(""https://stackoverflow.com/q/2377082"", ""2377082"")",q,7,0.7408045977011495
8,"=HYPERLINK(""https://stackoverflow.com/q/2566385"", ""2566385"")",q,2,0.34212730318257956
9,"=HYPERLINK(""https://stackoverflow.com/q/2615337"", ""2615337"")",q,2,0.7395238095238096
10,"=HYPERLINK(""https://stackoverflow.com/q/3016015"", ""3016015"")",q,7,0.5794460641399417
11,"=HYPERLINK(""https://stackoverflow.com/q/3578981"", ""3578981"")",q,2,0.6618915588416512
12,"=HYPERLINK(""https://stackoverflow.com/q/3700594"", ""3700594"")",q,8,0.3853026987600292
13,"=HYPERLINK(""https://stackoverflow.com/q/3906522"", ""3906522"")",q,7,0.42794028031688003
14,"=HYPERLINK(""https://stackoverflow.com/q/3990732"", ""3990732"")",q,7,0.4868421052631579
15,"=HYPERLINK(""https://stackoverflow.com/q/4432075"", ""4432075"")",q,2,0.6611747851002866
16,"=HYPERLINK(""https://stackoverflow.com/q/4439797"", ""4439797"")",q,2,0.54874213836478
17,"=HYPERLINK(""https://stackoverflow.com/q/4556252"", ""4556252"")",q,8,0.514367816091954
18,"=HYPERLINK(""https://stackoverflow.com/q/4598926"", ""4598926"")",q,8,0.2345559845559846
19,"=HYPERLINK(""https://stackoverflow.com/q/4804623"", ""4804623"")",q,7,0.6284313725490196
20,"=HYPERLINK(""https://stackoverflow.com/q/5552901"", ""5552901"")",q,7,0.5329736211031175
21,"=HYPERLINK(""https://stackoverflow.com/q/6580311"", ""6580311"")",q,2,0.4150358773646445
22,"=HYPERLINK(""https://stackoverflow.com/q/6645196"", ""6645196"")",q,6,0.38190730837789666
23,"=HYPERLINK(""https://stackoverflow.com/q/7048854"", ""7048854"")",q,7,0.3272200772200773
24,"=HYPERLINK(""https://stackoverflow.com/q/7304006"", ""7304006"")",q,8,0.3844950848972297
25,"=HYPERLINK(""https://stackoverflow.com/q/7383641"", ""7383641"")",q,7,0.3909869083585096
26,"=HYPERLINK(""https://stackoverflow.com/q/7679733"", ""7679733"")",q,8,0.2577519379844962
27,"=HYPERLINK(""https://stackoverflow.com/q/7699717"", ""7699717"")",q,1,0.3022012578616352
28,"=HYPERLINK(""https://stackoverflow.com/q/7839597"", ""7839597"")",q,5,0.40053763440860213
29,"=HYPERLINK(""https://stackoverflow.com/q/8005085"", ""8005085"")",q,8,0.7069321533923305
30,"=HYPERLINK(""https://stackoverflow.com/q/8040701"", ""8040701"")",q,11,0.4179454390451833
31,"=HYPERLINK(""https://stackoverflow.com/q/8067099"", ""8067099"")",q,11,0.2858649789029536
32,"=HYPERLINK(""https://stackoverflow.com/q/8123314"", ""8123314"")",q,8,0.6063899868247695
33,"=HYPERLINK(""https://stackoverflow.com/q/8430681"", ""8430681"")",q,11,0.6086789554531491
34,"=HYPERLINK(""https://stackoverflow.com/q/8430696"", ""8430696"")",q,11,0.46735791090629797
35,"=HYPERLINK(""https://stackoverflow.com/q/8522884"", ""8522884"")",q,7,0.6702708606378331
36,"=HYPERLINK(""https://stackoverflow.com/q/8640940"", ""8640940"")",q,2,0.5775215598050243
37,"=HYPERLINK(""https://stackoverflow.com/q/8657698"", ""8657698"")",q,11,0.25329380764163373
38,"=HYPERLINK(""https://stackoverflow.com/q/8980486"", ""8980486"")",q,9,0.335682326621924
39,"=HYPERLINK(""https://stackoverflow.com/q/9041860"", ""9041860"")",q,7,0.6778215223097114
40,"=HYPERLINK(""https://stackoverflow.com/q/9054254"", ""9054254"")",q,7,0.2999108734402852
41,"=HYPERLINK(""https://stackoverflow.com/q/9076585"", ""9076585"")",q,11,0.4514388489208633
42,"=HYPERLINK(""https://stackoverflow.com/q/9139207"", ""9139207"")",q,5,0.2659817351598173
43,"=HYPERLINK(""https://stackoverflow.com/q/9168994"", ""9168994"")",q,6,0.36414392059553347
44,"=HYPERLINK(""https://stackoverflow.com/q/9187799"", ""9187799"")",q,11,0.773517382413088
45,"=HYPERLINK(""https://stackoverflow.com/q/9257823"", ""9257823"")",q,11,0.40210355987055013
46,"=HYPERLINK(""https://stackoverflow.com/q/9372228"", ""9372228"")",q,8,0.6435860058309038
47,"=HYPERLINK(""https://stackoverflow.com/q/9391137"", ""9391137"")",q,8,0.6491130820399112
48,"=HYPERLINK(""https://stackoverflow.com/q/9481841"", ""9481841"")",q,3,0.3563394683026584
49,"=HYPERLINK(""https://stackoverflow.com/q/9588748"", ""9588748"")",q,11,0.617590454195535
50,"=HYPERLINK(""https://stackoverflow.com/q/9766725"", ""9766725"")",q,2,0.34385113268608414
51,"=HYPERLINK(""https://stackoverflow.com/q/9802779"", ""9802779"")",q,7,0.31475583864118895
52,"=HYPERLINK(""https://stackoverflow.com/q/9959449"", ""9959449"")",q,8,0.6332565284178189
53,"=HYPERLINK(""https://stackoverflow.com/q/9980294"", ""9980294"")",q,8,0.7834773218142549
54,"=HYPERLINK(""https://stackoverflow.com/q/10042002"", ""10042002"")",q,4,0.5017241379310344
