,Prob,Word
0,0.03777777777777778,widget
1,0.03222222222222222,select
2,0.03088888888888889,field
3,0.028962962962962965,option
4,0.027037037037037037,text
5,0.026814814814814816,dropdown
6,0.025777777777777778,valu
7,0.024370370370370372,variabl
8,0.02288888888888889,input
9,0.022,properti
10,0.021777777777777778,box
11,0.020962962962962964,bind
12,0.020666666666666667,label
13,0.015555555555555555,chang
14,0.012962962962962963,string
15,0.011333333333333334,event
16,0.009925925925925927,drop
17,0.009555555555555555,search
18,0.009333333333333334,suggest
19,0.009259259259259259,dynam
20,0.008666666666666666,form
21,0.008222222222222223,enter
22,0.0077777777777777776,textbox
23,0.00725925925925926,display
24,0.007037037037037037,id
25,0.006962962962962963,checkbox
26,0.006814814814814815,express
27,0.006666666666666667,default
28,0.006222222222222222,question
29,0.005851851851851852,function
