link,Correlation
"=HYPERLINK(""https://stackoverflow.com/q/980932"", ""980932"")",0.375
"=HYPERLINK(""https://stackoverflow.com/q/1258834"", ""1258834"")",0.2582885304659498
"=HYPERLINK(""https://stackoverflow.com/q/3700594"", ""3700594"")",0.2488615664845173
"=HYPERLINK(""https://stackoverflow.com/q/3906522"", ""3906522"")",0.2362124898621249
"=HYPERLINK(""https://stackoverflow.com/q/4556252"", ""4556252"")",0.24831649831649832
"=HYPERLINK(""https://stackoverflow.com/q/4598926"", ""4598926"")",0.16510611735330838
"=HYPERLINK(""https://stackoverflow.com/q/4804623"", ""4804623"")",0.2115740740740741
"=HYPERLINK(""https://stackoverflow.com/q/5552901"", ""5552901"")",0.25805152979066026
"=HYPERLINK(""https://stackoverflow.com/q/7048854"", ""7048854"")",0.20630461922596757
"=HYPERLINK(""https://stackoverflow.com/q/7383641"", ""7383641"")",0.22579757975797574
"=HYPERLINK(""https://stackoverflow.com/q/7679733"", ""7679733"")",0.24960031974420463
"=HYPERLINK(""https://stackoverflow.com/q/8005085"", ""8005085"")",0.3819444444444444
"=HYPERLINK(""https://stackoverflow.com/q/8123314"", ""8123314"")",0.24273989898989898
"=HYPERLINK(""https://stackoverflow.com/q/9041860"", ""9041860"")",0.23756218905472637
"=HYPERLINK(""https://stackoverflow.com/q/9054254"", ""9054254"")",0.2124819624819625
"=HYPERLINK(""https://stackoverflow.com/q/9372228"", ""9372228"")",0.31526429341963325
"=HYPERLINK(""https://stackoverflow.com/q/9391137"", ""9391137"")",0.38957759412304865
"=HYPERLINK(""https://stackoverflow.com/q/9959449"", ""9959449"")",0.26863143631436315
"=HYPERLINK(""https://stackoverflow.com/q/9980294"", ""9980294"")",0.41395663956639567
"=HYPERLINK(""https://stackoverflow.com/q/10152372"", ""10152372"")",0.1792534722222222
"=HYPERLINK(""https://stackoverflow.com/q/10170940"", ""10170940"")",0.32264957264957267
"=HYPERLINK(""https://stackoverflow.com/q/10557731"", ""10557731"")",0.20297270955165692
"=HYPERLINK(""https://stackoverflow.com/q/10586848"", ""10586848"")",0.24153116531165317
"=HYPERLINK(""https://stackoverflow.com/q/10673123"", ""10673123"")",0.355225988700565
"=HYPERLINK(""https://stackoverflow.com/q/10690115"", ""10690115"")",0.26992337164750957
"=HYPERLINK(""https://stackoverflow.com/q/10761717"", ""10761717"")",0.3011111111111111
"=HYPERLINK(""https://stackoverflow.com/q/10784169"", ""10784169"")",0.2771650326797386
"=HYPERLINK(""https://stackoverflow.com/q/10923870"", ""10923870"")",0.1917989417989418
"=HYPERLINK(""https://stackoverflow.com/q/11248169"", ""11248169"")",0.1989766081871345
"=HYPERLINK(""https://stackoverflow.com/q/11352675"", ""11352675"")",0.2935956790123457
"=HYPERLINK(""https://stackoverflow.com/q/11446885"", ""11446885"")",0.19551282051282054
"=HYPERLINK(""https://stackoverflow.com/q/11513122"", ""11513122"")",0.23531746031746031
"=HYPERLINK(""https://stackoverflow.com/q/11718933"", ""11718933"")",0.25857843137254904
"=HYPERLINK(""https://stackoverflow.com/q/12020334"", ""12020334"")",0.257843137254902
"=HYPERLINK(""https://stackoverflow.com/q/12028626"", ""12028626"")",0.36396011396011396
"=HYPERLINK(""https://stackoverflow.com/q/12031216"", ""12031216"")",0.20436507936507936
"=HYPERLINK(""https://stackoverflow.com/q/12087385"", ""12087385"")",0.21334478808705615
"=HYPERLINK(""https://stackoverflow.com/q/12412269"", ""12412269"")",0.30300453514739234
"=HYPERLINK(""https://stackoverflow.com/q/12507134"", ""12507134"")",0.3046042617960426
"=HYPERLINK(""https://stackoverflow.com/q/13767870"", ""13767870"")",0.19444444444444445
"=HYPERLINK(""https://stackoverflow.com/q/13825378"", ""13825378"")",0.24976459510357815
"=HYPERLINK(""https://stackoverflow.com/q/13929746"", ""13929746"")",0.2090228526398739
"=HYPERLINK(""https://stackoverflow.com/q/14534834"", ""14534834"")",0.3794357184409541
"=HYPERLINK(""https://stackoverflow.com/q/15106856"", ""15106856"")",0.26785714285714285
"=HYPERLINK(""https://stackoverflow.com/q/15224492"", ""15224492"")",0.19399641577060933
"=HYPERLINK(""https://stackoverflow.com/q/15239231"", ""15239231"")",0.2202176403207331
"=HYPERLINK(""https://stackoverflow.com/q/16087271"", ""16087271"")",0.26401869158878505
"=HYPERLINK(""https://stackoverflow.com/q/16200946"", ""16200946"")",0.2435672514619883
"=HYPERLINK(""https://stackoverflow.com/q/16306006"", ""16306006"")",0.19693732193732194
"=HYPERLINK(""https://stackoverflow.com/q/16911661"", ""16911661"")",0.3596618357487923
"=HYPERLINK(""https://stackoverflow.com/q/17126323"", ""17126323"")",0.22853535353535354
"=HYPERLINK(""https://stackoverflow.com/q/17273496"", ""17273496"")",0.27283105022831056
"=HYPERLINK(""https://stackoverflow.com/q/17313690"", ""17313690"")",0.17687908496732027
"=HYPERLINK(""https://stackoverflow.com/q/17575941"", ""17575941"")",0.24123931623931624
"=HYPERLINK(""https://stackoverflow.com/q/17934697"", ""17934697"")",0.2536111111111111
"=HYPERLINK(""https://stackoverflow.com/q/17969305"", ""17969305"")",0.24397590361445784
"=HYPERLINK(""https://stackoverflow.com/q/18041364"", ""18041364"")",0.2993498817966903
"=HYPERLINK(""https://stackoverflow.com/q/18096689"", ""18096689"")",0.2028832630098453
"=HYPERLINK(""https://stackoverflow.com/q/18102800"", ""18102800"")",0.16705246913580246
"=HYPERLINK(""https://stackoverflow.com/q/18368258"", ""18368258"")",0.18696581196581197
"=HYPERLINK(""https://stackoverflow.com/q/18580277"", ""18580277"")",0.17083333333333334
"=HYPERLINK(""https://stackoverflow.com/q/18617586"", ""18617586"")",0.36882716049382713
"=HYPERLINK(""https://stackoverflow.com/q/18730532"", ""18730532"")",0.297403381642512
"=HYPERLINK(""https://stackoverflow.com/q/19109573"", ""19109573"")",0.17083333333333336
"=HYPERLINK(""https://stackoverflow.com/q/19223588"", ""19223588"")",0.2240878938640133
"=HYPERLINK(""https://stackoverflow.com/q/19289621"", ""19289621"")",0.20629629629629628
"=HYPERLINK(""https://stackoverflow.com/q/19432016"", ""19432016"")",0.18110021786492375
"=HYPERLINK(""https://stackoverflow.com/q/19438872"", ""19438872"")",0.22569444444444448
"=HYPERLINK(""https://stackoverflow.com/q/19478478"", ""19478478"")",0.29309449636552437
"=HYPERLINK(""https://stackoverflow.com/q/19796320"", ""19796320"")",0.23
"=HYPERLINK(""https://stackoverflow.com/q/20176524"", ""20176524"")",0.25312500000000004
"=HYPERLINK(""https://stackoverflow.com/q/20437820"", ""20437820"")",0.16623931623931626
"=HYPERLINK(""https://stackoverflow.com/q/20486048"", ""20486048"")",0.20173611111111112
"=HYPERLINK(""https://stackoverflow.com/q/21177958"", ""21177958"")",0.3925736961451247
"=HYPERLINK(""https://stackoverflow.com/q/21314917"", ""21314917"")",0.49879227053140096
"=HYPERLINK(""https://stackoverflow.com/q/21473504"", ""21473504"")",0.21635367762128324
"=HYPERLINK(""https://stackoverflow.com/q/21492201"", ""21492201"")",0.25916666666666666
"=HYPERLINK(""https://stackoverflow.com/q/22145868"", ""22145868"")",0.2520080321285141
"=HYPERLINK(""https://stackoverflow.com/q/22244681"", ""22244681"")",0.18269230769230768
"=HYPERLINK(""https://stackoverflow.com/q/22449283"", ""22449283"")",0.1908068783068783
"=HYPERLINK(""https://stackoverflow.com/q/22563944"", ""22563944"")",0.2212752525252525
"=HYPERLINK(""https://stackoverflow.com/q/22611025"", ""22611025"")",0.352891156462585
"=HYPERLINK(""https://stackoverflow.com/q/23073453"", ""23073453"")",0.20238095238095238
"=HYPERLINK(""https://stackoverflow.com/q/23135039"", ""23135039"")",0.29095441595441596
"=HYPERLINK(""https://stackoverflow.com/q/23261369"", ""23261369"")",0.24252136752136755
"=HYPERLINK(""https://stackoverflow.com/q/23265831"", ""23265831"")",0.3118941088739746
"=HYPERLINK(""https://stackoverflow.com/q/23539254"", ""23539254"")",0.20555555555555557
"=HYPERLINK(""https://stackoverflow.com/q/24135734"", ""24135734"")",0.1823671497584541
"=HYPERLINK(""https://stackoverflow.com/q/24365142"", ""24365142"")",0.4087690631808279
"=HYPERLINK(""https://stackoverflow.com/q/24450595"", ""24450595"")",0.3508425487098473
"=HYPERLINK(""https://stackoverflow.com/q/24617605"", ""24617605"")",0.17141812865497075
"=HYPERLINK(""https://stackoverflow.com/q/25262060"", ""25262060"")",0.1626984126984127
"=HYPERLINK(""https://stackoverflow.com/q/25279217"", ""25279217"")",0.1755050505050505
"=HYPERLINK(""https://stackoverflow.com/q/25499141"", ""25499141"")",0.2623015873015873
"=HYPERLINK(""https://stackoverflow.com/q/25560603"", ""25560603"")",0.26229855810008484
"=HYPERLINK(""https://stackoverflow.com/q/25801442"", ""25801442"")",0.18554131054131057
