link,Correlation
"=HYPERLINK(""https://stackoverflow.com/a/359717"", ""359717"")",0.07692307692307693
"=HYPERLINK(""https://stackoverflow.com/a/544097"", ""544097"")",0.33396533044420373
"=HYPERLINK(""https://stackoverflow.com/a/4439797"", ""4439797"")",0.21396011396011394
"=HYPERLINK(""https://stackoverflow.com/a/7679733"", ""7679733"")",0.3219546939059134
"=HYPERLINK(""https://stackoverflow.com/a/8123314"", ""8123314"")",0.2519374695540499
"=HYPERLINK(""https://stackoverflow.com/a/9054254"", ""9054254"")",0.2519374695540499
"=HYPERLINK(""https://stackoverflow.com/a/10247749"", ""10247749"")",0.4084642955610698
"=HYPERLINK(""https://stackoverflow.com/a/12020334"", ""12020334"")",0.4295511541020522
"=HYPERLINK(""https://stackoverflow.com/a/12242168"", ""12242168"")",0.2701329534662868
"=HYPERLINK(""https://stackoverflow.com/a/15919715"", ""15919715"")",0.20859104465661846
"=HYPERLINK(""https://stackoverflow.com/a/19796320"", ""19796320"")",0.3917378917378917
"=HYPERLINK(""https://stackoverflow.com/a/23062636"", ""23062636"")",0.4814473616868825
"=HYPERLINK(""https://stackoverflow.com/a/29035915"", ""29035915"")",0.07692307692307693
"=HYPERLINK(""https://stackoverflow.com/a/31116437"", ""31116437"")",0.46897834462601307
"=HYPERLINK(""https://stackoverflow.com/a/32201636"", ""32201636"")",0.24445779914529916
"=HYPERLINK(""https://stackoverflow.com/a/32750425"", ""32750425"")",0.30859411804293696
"=HYPERLINK(""https://stackoverflow.com/a/34860991"", ""34860991"")",0.3659926342853173
"=HYPERLINK(""https://stackoverflow.com/a/38866325"", ""38866325"")",0.4489580332276962
"=HYPERLINK(""https://stackoverflow.com/a/41639069"", ""41639069"")",0.7228956971077315
"=HYPERLINK(""https://stackoverflow.com/a/42797456"", ""42797456"")",0.5717147435897436
"=HYPERLINK(""https://stackoverflow.com/a/43212275"", ""43212275"")",0.07692307692307693
"=HYPERLINK(""https://stackoverflow.com/a/44091275"", ""44091275"")",0.3819567118105739
"=HYPERLINK(""https://stackoverflow.com/a/44106979"", ""44106979"")",0.210985710985711
"=HYPERLINK(""https://stackoverflow.com/a/44867066"", ""44867066"")",0.21060363247863245
"=HYPERLINK(""https://stackoverflow.com/a/45019323"", ""45019323"")",0.3344988344988345
"=HYPERLINK(""https://stackoverflow.com/a/46514457"", ""46514457"")",0.4575377341334786
"=HYPERLINK(""https://stackoverflow.com/a/46608926"", ""46608926"")",0.2640859679694631
"=HYPERLINK(""https://stackoverflow.com/a/46655042"", ""46655042"")",0.29279609279609276
"=HYPERLINK(""https://stackoverflow.com/a/47194805"", ""47194805"")",0.6039072039072039
"=HYPERLINK(""https://stackoverflow.com/a/48646795"", ""48646795"")",0.3338890211955227
"=HYPERLINK(""https://stackoverflow.com/a/49175094"", ""49175094"")",0.28798345236701395
"=HYPERLINK(""https://stackoverflow.com/a/49666940"", ""49666940"")",0.5177210177210178
"=HYPERLINK(""https://stackoverflow.com/a/49689289"", ""49689289"")",0.07692307692307693
"=HYPERLINK(""https://stackoverflow.com/a/49789544"", ""49789544"")",0.2500622354991287
"=HYPERLINK(""https://stackoverflow.com/a/49997339"", ""49997339"")",0.22174205320272736
"=HYPERLINK(""https://stackoverflow.com/a/50561808"", ""50561808"")",0.12983312983312983
"=HYPERLINK(""https://stackoverflow.com/a/50713215"", ""50713215"")",0.48145822431536717
"=HYPERLINK(""https://stackoverflow.com/a/50766363"", ""50766363"")",0.3533914645025756
