,link,qa,Dominant Topic,Correlation
0,"=HYPERLINK(""https://stackoverflow.com/q/326366"", ""326366"")",q,4,0.3944092730219898
1,"=HYPERLINK(""https://stackoverflow.com/q/359717"", ""359717"")",q,4,0.39411976911976915
2,"=HYPERLINK(""https://stackoverflow.com/q/544097"", ""544097"")",q,1,0.2893500044338033
3,"=HYPERLINK(""https://stackoverflow.com/q/980932"", ""980932"")",q,0,0.7933847654518047
4,"=HYPERLINK(""https://stackoverflow.com/q/1236439"", ""1236439"")",q,6,0.32433862433862437
5,"=HYPERLINK(""https://stackoverflow.com/q/1258834"", ""1258834"")",q,0,0.3576458752515091
6,"=HYPERLINK(""https://stackoverflow.com/q/2022549"", ""2022549"")",q,6,0.39676339285714285
7,"=HYPERLINK(""https://stackoverflow.com/q/2377082"", ""2377082"")",q,4,0.6557226399331663
8,"=HYPERLINK(""https://stackoverflow.com/q/2566385"", ""2566385"")",q,6,0.49858836815358554
9,"=HYPERLINK(""https://stackoverflow.com/q/2615337"", ""2615337"")",q,1,0.3635978835978836
10,"=HYPERLINK(""https://stackoverflow.com/q/3016015"", ""3016015"")",q,4,0.5675074463673039
11,"=HYPERLINK(""https://stackoverflow.com/q/3578981"", ""3578981"")",q,0,0.6300759567630735
12,"=HYPERLINK(""https://stackoverflow.com/q/3700594"", ""3700594"")",q,0,0.2992951693312704
13,"=HYPERLINK(""https://stackoverflow.com/q/3906522"", ""3906522"")",q,0,0.4215622516077751
14,"=HYPERLINK(""https://stackoverflow.com/q/3990732"", ""3990732"")",q,4,0.623917748917749
15,"=HYPERLINK(""https://stackoverflow.com/q/4432075"", ""4432075"")",q,1,0.7508529891707463
16,"=HYPERLINK(""https://stackoverflow.com/q/4439797"", ""4439797"")",q,1,0.34454064454064454
17,"=HYPERLINK(""https://stackoverflow.com/q/4556252"", ""4556252"")",q,0,0.5089866311240359
18,"=HYPERLINK(""https://stackoverflow.com/q/4598926"", ""4598926"")",q,3,0.255688240208364
19,"=HYPERLINK(""https://stackoverflow.com/q/4804623"", ""4804623"")",q,0,0.46137566137566144
20,"=HYPERLINK(""https://stackoverflow.com/q/5552901"", ""5552901"")",q,0,0.4852979443143378
21,"=HYPERLINK(""https://stackoverflow.com/q/6580311"", ""6580311"")",q,1,0.4767307247047928
22,"=HYPERLINK(""https://stackoverflow.com/q/6645196"", ""6645196"")",q,1,0.550574483628877
23,"=HYPERLINK(""https://stackoverflow.com/q/7048854"", ""7048854"")",q,2,0.34237554670991205
24,"=HYPERLINK(""https://stackoverflow.com/q/7304006"", ""7304006"")",q,0,0.5239487607908662
25,"=HYPERLINK(""https://stackoverflow.com/q/7383641"", ""7383641"")",q,2,0.4417924417924417
26,"=HYPERLINK(""https://stackoverflow.com/q/7679733"", ""7679733"")",q,0,0.5537866459114602
27,"=HYPERLINK(""https://stackoverflow.com/q/7699717"", ""7699717"")",q,0,0.328042328042328
28,"=HYPERLINK(""https://stackoverflow.com/q/7839597"", ""7839597"")",q,4,0.49610448388452466
29,"=HYPERLINK(""https://stackoverflow.com/q/8005085"", ""8005085"")",q,0,0.7928571428571428
30,"=HYPERLINK(""https://stackoverflow.com/q/8040701"", ""8040701"")",q,2,0.4731622907723537
